gene_id,D4-1,D4-2,REH-1-WT,REH-2-WT
ENSG00000271307,0.00,0.00,0.00,0.00
ENSG00000271309,0.00,0.00,0.00,0.00
ENSG00000271313,0.00,0.00,0.00,0.00
ENSG00000271314,0.00,0.00,0.00,0.00
ENSG00000271315,0.00,0.00,0.00,0.00
ENSG00000271317,0.00,0.00,0.00,0.00
ENSG00000271318,0.00,0.00,0.00,0.00
ENSG00000271320,0.00,0.00,0.00,0.00
ENSG00000271321,0.00,0.00,0.00,0.00
ENSG00000271322,0.00,0.00,0.00,0.00
ENSG00000271324,0.00,1.00,0.00,0.00
ENSG00000271327,14.00,11.00,3.00,4.00
ENSG00000271328,0.00,0.00,0.00,0.00
ENSG00000271329,0.00,0.00,0.00,0.00
ENSG00000271330,0.00,0.00,0.00,0.00
ENSG00000271332,0.00,0.00,0.00,0.00
ENSG00000271333,0.00,0.00,0.00,0.00
ENSG00000271334,0.00,0.00,0.00,0.00
ENSG00000271335,23.53,42.28,40.00,31.00
ENSG00000271336,0.00,0.00,0.00,0.00
ENSG00000271337,0.00,0.00,0.00,0.00
ENSG00000271338,0.00,0.00,0.00,0.00
ENSG00000271339,0.00,0.00,0.00,0.00
ENSG00000271340,0.00,0.00,0.00,0.00
ENSG00000271343,0.00,0.00,0.00,0.00
ENSG00000271344,0.00,4.00,4.00,1.00
ENSG00000271346,0.00,0.00,0.00,0.00
ENSG00000271347,0.00,0.00,1.00,0.00
ENSG00000271349,0.00,0.00,0.00,0.00
ENSG00000271350,0.00,0.00,6.00,0.00
ENSG00000271351,0.00,0.00,0.00,0.00
ENSG00000271353,0.00,0.00,0.00,0.00
ENSG00000271355,0.00,0.00,0.00,0.00
ENSG00000271356,0.00,1.00,0.00,0.00
ENSG00000271357,0.00,0.00,0.00,0.00
ENSG00000271358,0.00,0.00,0.00,0.00
ENSG00000271360,0.00,2.12,0.00,0.00
ENSG00000271361,1.94,5.72,0.08,0.00
ENSG00000271362,0.00,0.00,0.00,0.00
ENSG00000271364,0.00,0.00,0.00,0.00
ENSG00000271365,0.00,0.00,0.00,0.00
ENSG00000271366,0.00,0.00,0.00,0.00
ENSG00000271367,2.00,1.00,7.00,0.00
ENSG00000271368,0.00,0.00,0.00,0.00
ENSG00000271369,0.00,0.00,0.00,0.00
ENSG00000271370,0.00,0.00,2.00,0.00
ENSG00000271373,0.00,0.00,0.00,0.00
ENSG00000271375,0.00,1.00,0.00,0.00
ENSG00000271377,0.00,0.00,0.00,0.00
ENSG00000271378,0.00,0.00,0.00,0.00
ENSG00000271379,0.00,0.00,0.00,0.00
ENSG00000271380,12.99,19.73,18.68,14.29
ENSG00000271381,0.00,0.00,0.00,0.00
ENSG00000271382,0.00,1.00,0.00,0.00
ENSG00000271383,840.86,993.79,696.39,640.72
ENSG00000271384,0.00,0.00,0.00,0.00
ENSG00000271385,0.00,0.00,0.00,0.00
ENSG00000271386,0.00,0.00,0.00,0.00
ENSG00000271387,1.00,1.00,0.00,0.00
ENSG00000271389,0.00,0.00,0.00,0.00
ENSG00000271390,0.00,0.00,0.00,0.00
ENSG00000271392,0.00,1.00,0.00,1.00
ENSG00000271394,0.00,0.00,0.00,0.00
ENSG00000271395,0.00,0.00,0.00,0.00
ENSG00000271396,4.00,2.00,5.00,2.00
ENSG00000271397,0.00,0.00,0.00,0.00
ENSG00000271398,0.00,1.00,0.00,0.00
ENSG00000271399,0.00,0.00,0.00,0.00
ENSG00000271400,0.00,0.00,0.00,0.00
ENSG00000271401,1.00,1.00,3.00,2.00
ENSG00000271402,0.00,1.00,0.00,0.00
ENSG00000271404,0.00,0.00,0.00,0.00
ENSG00000271408,0.00,0.00,0.00,0.00
ENSG00000271409,0.00,0.00,0.00,0.00
ENSG00000271410,1.00,0.00,0.00,0.00
ENSG00000271412,0.00,0.00,0.00,0.00
ENSG00000271413,0.00,0.00,0.00,0.00
ENSG00000271414,2.00,1.00,0.00,0.00
ENSG00000271415,0.00,0.00,0.00,0.00
ENSG00000271417,0.00,0.00,1.00,0.00
ENSG00000271418,0.00,0.00,0.00,0.00
ENSG00000271419,0.00,0.00,0.00,0.00
ENSG00000271420,0.00,0.00,0.00,0.00
ENSG00000271421,0.00,0.00,0.00,0.00
ENSG00000271423,1.00,0.00,0.00,1.00
ENSG00000271424,0.00,0.00,0.00,0.00
ENSG00000271425,347.50,505.93,470.08,241.92
ENSG00000271426,0.00,0.00,0.00,0.00
ENSG00000271427,3.00,3.00,0.00,0.00
ENSG00000271428,0.00,0.00,5.00,0.00
ENSG00000271429,0.00,0.00,0.00,0.00
ENSG00000271430,117.99,160.69,89.56,99.22
ENSG00000271433,0.00,0.00,0.00,0.00
ENSG00000271434,0.00,0.26,0.22,0.00
ENSG00000271435,0.00,0.00,0.00,0.00
ENSG00000271437,0.00,0.00,0.00,1.00
ENSG00000271439,0.00,0.00,0.00,0.00
ENSG00000271440,0.00,0.00,0.00,0.00
ENSG00000271443,0.00,0.00,0.00,0.00
ENSG00000271447,5.00,7.00,3.00,0.00
ENSG00000271449,0.00,0.00,0.00,0.00
ENSG00000271452,4.20,5.56,2.09,1.00
ENSG00000271454,0.00,0.00,0.00,0.00
ENSG00000271455,0.00,0.00,0.00,0.00
ENSG00000271456,0.00,0.00,0.00,0.00
ENSG00000271457,0.00,0.00,0.00,0.00
ENSG00000271459,0.00,0.00,0.00,0.00
ENSG00000271461,0.00,0.00,0.00,0.00
ENSG00000271462,0.00,0.00,0.00,0.00
ENSG00000271464,0.00,0.00,0.00,0.00
ENSG00000271465,0.00,0.00,0.00,0.00
ENSG00000271466,0.00,0.00,0.75,0.00
ENSG00000271468,0.00,0.00,0.00,0.00
ENSG00000271474,0.00,0.00,0.00,0.00
ENSG00000271475,0.00,0.00,0.00,0.00
ENSG00000271477,0.00,0.00,0.00,0.00
ENSG00000271480,0.00,0.00,0.00,0.00
ENSG00000271482,0.00,0.00,0.00,0.00
ENSG00000271483,0.00,0.00,0.00,0.00
ENSG00000271484,2.00,0.00,1.00,0.00
ENSG00000271486,0.00,0.00,0.00,0.00
ENSG00000271488,0.00,0.00,0.00,0.00
ENSG00000271490,0.00,0.00,0.00,0.00
ENSG00000271491,0.00,0.00,0.00,0.00
ENSG00000271492,0.00,0.00,0.00,0.00
ENSG00000271494,0.00,0.00,0.00,0.00
ENSG00000271495,0.00,0.00,0.00,0.00
ENSG00000271496,0.00,0.00,0.00,0.00
ENSG00000271498,0.00,0.00,0.00,0.00
ENSG00000271499,1.00,0.00,0.00,0.00
ENSG00000271500,5.00,3.00,1.00,0.00
ENSG00000271502,0.00,0.00,0.00,0.00
ENSG00000271503,165.82,190.35,45.12,47.53
ENSG00000271507,0.00,0.00,0.00,0.00
ENSG00000271508,0.00,0.00,0.00,0.00
ENSG00000271509,0.00,0.00,0.00,0.00
ENSG00000271511,0.00,4.00,2.00,0.00
ENSG00000271519,66.23,100.09,55.69,39.13
ENSG00000271522,1.00,4.78,5.00,0.00
ENSG00000271523,0.00,0.00,0.00,0.00
ENSG00000271524,0.00,0.00,0.00,0.00
ENSG00000271525,0.00,0.00,0.00,0.00
ENSG00000271526,0.00,0.00,0.00,0.00
ENSG00000271527,0.00,0.00,0.00,0.00
ENSG00000271530,0.00,0.00,0.00,0.00
ENSG00000271532,0.00,0.00,0.00,0.00
ENSG00000271533,97.00,148.00,108.00,148.00
ENSG00000271536,0.00,0.00,0.00,0.00
ENSG00000271537,5.00,4.00,0.00,5.00
ENSG00000271538,3.00,1.00,0.00,1.00
ENSG00000271543,1.00,0.00,1.00,0.00
ENSG00000271544,0.00,0.00,0.00,0.00
ENSG00000271546,1.00,0.00,0.00,0.00
ENSG00000271547,0.00,3.00,2.00,0.00
ENSG00000271550,21.00,22.00,7.00,18.00
ENSG00000271551,11.14,20.24,7.00,10.00
ENSG00000271553,7.00,7.00,6.00,3.00
ENSG00000271554,0.00,1.00,0.00,0.00
ENSG00000271555,0.00,0.00,0.00,0.00
ENSG00000271557,1.00,1.00,0.00,0.00
ENSG00000271558,0.00,0.00,0.00,0.00
ENSG00000271559,0.00,0.00,0.00,0.00
ENSG00000271560,0.00,0.00,0.00,0.00
ENSG00000271563,0.00,0.00,0.00,0.00
ENSG00000271564,0.00,0.00,0.00,1.00
ENSG00000271565,0.00,0.00,0.00,0.00
ENSG00000271567,0.00,0.00,0.00,0.00
ENSG00000271568,0.00,0.00,0.00,0.00
ENSG00000271569,0.00,0.00,0.00,0.00
ENSG00000271573,0.00,0.00,0.00,0.00
ENSG00000271576,0.00,0.00,0.00,0.00
ENSG00000271578,0.00,0.00,0.00,0.00
ENSG00000271579,0.99,0.00,0.00,0.00
ENSG00000271580,9.00,7.00,0.00,0.00
ENSG00000271581,17.34,22.11,15.42,0.00
ENSG00000271582,0.00,0.00,0.00,0.00
ENSG00000271583,0.00,0.00,0.00,0.00
ENSG00000271584,0.00,0.00,0.00,0.00
ENSG00000271585,0.00,0.00,0.00,0.00
ENSG00000271586,0.00,0.00,0.00,0.00
ENSG00000271587,0.00,0.00,0.00,0.00
ENSG00000271588,0.00,0.00,0.00,0.00
ENSG00000271589,0.00,0.00,0.00,0.00
ENSG00000271590,2.00,0.00,0.00,0.00
ENSG00000271595,0.00,0.00,0.00,0.00
ENSG00000271596,0.00,1.00,1.00,0.00
ENSG00000271597,0.00,0.00,0.00,0.00
ENSG00000271598,0.00,0.00,0.00,0.00
ENSG00000271600,0.00,0.00,0.00,0.00
ENSG00000271601,718.28,928.56,471.79,509.65
ENSG00000271602,0.00,0.00,0.00,0.00
ENSG00000271605,1427.23,1679.85,682.00,658.00
ENSG00000271606,0.00,0.00,0.00,0.00
ENSG00000271607,0.00,0.00,0.00,0.00
ENSG00000271608,0.00,0.00,0.00,0.00
ENSG00000271609,0.00,0.00,0.00,0.00
ENSG00000271611,0.00,0.00,0.00,0.00
ENSG00000271612,0.00,0.00,0.00,0.00
ENSG00000271614,36.51,43.73,18.75,20.15
ENSG00000271615,93.00,110.00,235.00,215.00
ENSG00000271616,0.00,0.00,0.00,0.00
ENSG00000271618,0.00,0.00,0.00,0.00
ENSG00000271620,0.00,0.00,0.00,0.00
ENSG00000271621,0.00,0.00,0.00,0.00
ENSG00000271623,7.72,6.29,2.00,4.00
ENSG00000271624,0.00,0.00,0.00,0.00
ENSG00000271625,0.00,0.00,0.00,0.00
ENSG00000271626,0.00,0.00,0.00,0.00
ENSG00000271627,0.00,0.00,0.00,0.00
ENSG00000271629,0.00,0.00,0.00,0.00
ENSG00000271631,0.00,1.00,0.00,0.00
ENSG00000271632,0.00,0.00,0.00,0.00
ENSG00000271635,0.00,0.00,0.00,0.00
ENSG00000271638,0.00,0.00,0.00,0.00
ENSG00000271639,0.00,0.00,0.00,0.00
ENSG00000271642,0.00,0.00,0.00,0.00
ENSG00000271643,7.07,5.00,2.00,4.00
ENSG00000271644,0.00,0.00,0.00,0.00
ENSG00000271646,47.56,65.75,54.10,22.00
ENSG00000271647,0.00,0.00,0.00,0.00
ENSG00000271649,0.00,0.00,0.00,0.00
ENSG00000271650,0.00,0.00,0.00,0.00
ENSG00000271652,0.00,0.00,0.00,0.00
ENSG00000271653,1.00,1.00,0.00,0.00
ENSG00000271654,0.00,0.00,0.00,0.00
ENSG00000271655,0.00,0.00,0.00,0.00
ENSG00000271656,0.00,0.00,0.00,0.00
ENSG00000271657,0.00,0.00,0.00,0.00
ENSG00000271659,0.00,0.00,0.00,0.00
ENSG00000271660,0.00,0.00,0.00,0.00
ENSG00000271661,0.00,0.00,0.00,0.00
ENSG00000271662,10.27,14.21,3.32,0.00
ENSG00000271664,6.00,3.00,1.00,2.00
ENSG00000271666,0.00,0.00,0.00,0.00
ENSG00000271667,0.00,0.00,0.00,0.00
ENSG00000271670,0.00,2.20,0.00,0.00
ENSG00000271671,0.00,0.00,0.00,0.00
ENSG00000271672,0.00,0.00,0.00,0.00
ENSG00000271676,0.00,0.00,0.00,0.00
ENSG00000271677,0.00,0.00,0.00,0.00
ENSG00000271679,0.00,0.00,0.00,0.00
ENSG00000271680,1.00,0.00,0.00,0.00
ENSG00000271681,0.00,0.00,0.00,0.00
ENSG00000271682,0.00,0.00,0.00,0.00
ENSG00000271686,0.00,0.00,0.00,0.00
ENSG00000271687,0.00,1.00,0.00,0.00
ENSG00000271691,0.00,0.00,0.00,0.00
ENSG00000271693,0.00,0.00,0.00,0.00
ENSG00000271696,0.00,0.00,0.00,0.00
ENSG00000271697,0.00,0.00,0.00,0.00
ENSG00000271698,8.91,20.31,0.00,9.18
ENSG00000271699,0.00,3.73,0.00,0.00
ENSG00000271701,0.00,0.00,0.00,0.00
ENSG00000271702,0.00,0.00,0.00,0.00
ENSG00000271704,0.00,0.00,0.00,0.00
ENSG00000271705,0.00,0.00,0.00,0.00
ENSG00000271707,0.00,0.00,0.00,0.00
ENSG00000271709,0.00,0.00,0.00,0.00
ENSG00000271710,0.00,0.00,0.00,0.00
ENSG00000271711,0.00,0.00,2.00,0.00
ENSG00000271712,0.00,0.00,0.00,0.00
ENSG00000271714,3.41,1.06,0.00,0.00
ENSG00000271715,0.00,0.00,0.00,0.00
ENSG00000271716,1.00,2.00,0.00,0.00
ENSG00000271717,1.00,1.00,0.00,0.00
ENSG00000271723,0.00,2.47,0.00,0.00
ENSG00000271724,0.00,0.00,0.00,0.00
ENSG00000271725,1.00,0.00,0.00,0.00
ENSG00000271727,0.00,2.03,0.00,0.00
ENSG00000271730,0.00,0.00,1.22,0.00
ENSG00000271732,1.00,0.00,0.00,0.00
ENSG00000271734,0.00,0.00,0.00,2.00
ENSG00000271736,0.00,0.00,0.00,0.00
ENSG00000271737,5.00,6.00,8.00,0.00
ENSG00000271739,0.00,0.00,0.00,0.00
ENSG00000271741,97.04,136.59,65.62,113.39
ENSG00000271742,0.00,0.00,0.00,0.00
ENSG00000271743,7.00,4.00,8.00,5.00
ENSG00000271745,0.00,0.00,0.00,0.00
ENSG00000271746,0.00,0.00,0.00,8.00
ENSG00000271748,0.00,0.00,0.00,0.00
ENSG00000271749,0.00,0.00,0.00,0.00
ENSG00000271751,3.00,7.00,1.00,1.00
ENSG00000271752,1.00,0.00,0.00,0.00
ENSG00000271754,5.16,7.54,9.02,15.00
ENSG00000271755,23.68,40.01,7.09,6.02
ENSG00000271757,6.00,2.00,0.00,3.00
ENSG00000271758,3.00,3.72,0.00,3.00
ENSG00000271761,0.00,1.00,0.00,0.00
ENSG00000271762,2.02,5.03,2.00,1.00
ENSG00000271763,0.00,0.00,0.00,0.00
ENSG00000271765,0.00,0.00,0.00,0.00
ENSG00000271766,0.00,0.00,0.00,0.00
ENSG00000271771,3.47,7.56,3.00,1.00
ENSG00000271774,0.00,0.00,0.00,0.00
ENSG00000271776,6.50,10.45,2.54,2.54
ENSG00000271778,0.00,6.00,1.00,0.00
ENSG00000271779,1.00,1.00,0.00,0.00
ENSG00000271780,10.00,26.00,13.00,8.00
ENSG00000271781,12.00,13.00,3.00,11.00
ENSG00000271784,1.00,1.00,0.00,5.00
ENSG00000271787,0.00,0.00,0.00,2.37
ENSG00000271788,11.46,15.01,6.00,4.00
ENSG00000271789,16.00,9.00,10.00,5.00
ENSG00000271792,1.00,0.00,0.00,0.00
ENSG00000271793,26.82,56.66,25.97,10.42
ENSG00000271795,1.00,3.00,0.00,0.00
ENSG00000271797,4.40,7.84,3.07,5.81
ENSG00000271798,1.00,0.00,0.00,0.00
ENSG00000271803,2.00,7.00,0.00,0.00
ENSG00000271806,10.22,12.58,1.02,1.97
ENSG00000271810,6.40,0.00,0.00,0.00
ENSG00000271811,0.00,0.00,0.00,0.00
ENSG00000271814,0.00,0.00,0.00,0.00
ENSG00000271815,0.00,1.00,0.00,0.00
ENSG00000271816,93.13,106.24,26.70,46.19
ENSG00000271817,0.00,1.00,0.00,0.00
ENSG00000271818,0.00,0.00,0.00,0.00
ENSG00000271819,0.00,0.00,0.00,0.00
ENSG00000271820,5.00,4.00,0.00,0.00
ENSG00000271821,14.92,37.82,9.34,10.10
ENSG00000271824,0.00,0.00,0.00,0.00
ENSG00000271825,2.00,0.00,0.00,2.00
ENSG00000271826,1.00,3.00,0.00,0.00
ENSG00000271828,11.40,19.06,10.00,13.00
ENSG00000271830,0.00,0.00,0.00,0.00
ENSG00000271833,16.00,9.00,6.00,7.00
ENSG00000271840,1.00,0.00,1.00,0.00
ENSG00000271841,0.00,0.00,0.00,0.00
ENSG00000271843,2.00,3.00,8.00,2.00
ENSG00000271848,0.00,0.00,0.00,0.00
ENSG00000271849,1.00,0.00,0.00,0.00
ENSG00000271850,0.00,0.00,0.00,0.00
ENSG00000271851,27.40,39.56,29.01,25.01
ENSG00000271852,0.00,0.00,0.00,0.00
ENSG00000271853,43.34,45.44,19.59,30.92
ENSG00000271855,10.00,22.00,2.00,5.00
ENSG00000271856,249.00,307.00,211.00,224.00
ENSG00000271857,0.00,0.00,0.00,0.00
ENSG00000271858,2.00,2.00,5.00,0.00
ENSG00000271860,0.00,1.00,0.00,0.00
ENSG00000271862,12.00,16.00,14.00,7.00
ENSG00000271868,5.00,4.00,0.00,0.00
ENSG00000271869,2.00,5.00,0.00,0.00
ENSG00000271870,22.00,44.00,14.00,13.00
ENSG00000271871,4.00,2.00,3.00,2.00
ENSG00000271874,0.00,0.00,0.00,0.00
ENSG00000271876,0.98,0.00,0.00,0.00
ENSG00000271880,0.00,0.00,0.00,0.00
ENSG00000271882,1.00,2.00,1.00,10.00
ENSG00000271886,0.00,0.00,0.00,0.00
ENSG00000271888,8.00,8.00,4.00,18.00
ENSG00000271889,2.00,3.00,1.00,0.00
ENSG00000271890,0.00,0.00,0.00,0.00
ENSG00000271892,0.00,0.00,0.00,0.00
ENSG00000271893,0.00,1.00,0.00,0.00
ENSG00000271894,0.00,0.00,0.00,0.00
ENSG00000271895,53.60,87.00,67.00,73.39
ENSG00000271897,0.00,0.00,0.00,0.00
ENSG00000271898,0.00,0.00,0.00,0.00
ENSG00000271899,0.00,0.00,0.00,0.00
ENSG00000271900,0.00,0.00,0.00,0.00
ENSG00000271901,0.00,0.00,0.00,0.00
ENSG00000271904,0.00,0.00,1.00,0.00
ENSG00000271905,0.00,0.00,0.00,0.00
ENSG00000271907,0.00,0.00,0.00,0.00
ENSG00000271911,0.00,0.00,0.00,0.00
ENSG00000271913,6.00,6.41,7.00,2.00
ENSG00000271914,0.00,0.00,0.00,0.00
ENSG00000271916,0.00,0.00,0.00,0.00
ENSG00000271917,0.00,0.00,0.00,0.00
ENSG00000271918,35.00,38.37,14.00,21.00
ENSG00000271919,0.00,0.00,4.00,0.00
ENSG00000271922,0.00,0.00,0.00,0.00
ENSG00000271923,0.00,0.00,0.00,0.00
ENSG00000271924,0.00,0.00,0.00,0.00
ENSG00000271926,0.00,0.00,0.00,0.00
ENSG00000271930,0.00,0.00,0.00,4.00
ENSG00000271931,0.00,1.00,0.00,0.00
ENSG00000271932,0.00,0.00,0.00,0.00
ENSG00000271933,8.00,24.00,7.00,5.00
ENSG00000271934,0.00,0.00,0.00,0.00
ENSG00000271936,40.00,63.00,35.00,20.00
ENSG00000271937,0.00,0.00,0.00,1.16
ENSG00000271938,0.00,0.00,0.00,0.00
ENSG00000271941,2.19,2.28,6.63,4.25
ENSG00000271943,0.00,0.00,0.00,0.00
ENSG00000271945,0.00,0.00,0.00,0.00
ENSG00000271947,0.00,1.00,0.00,3.00
ENSG00000271949,0.00,0.00,0.00,0.00
ENSG00000271952,0.00,0.00,0.00,0.00
ENSG00000271955,0.00,0.00,0.00,0.00
ENSG00000271958,0.00,0.00,0.00,0.00
ENSG00000271959,28.00,51.97,3.00,4.00
ENSG00000271963,0.00,0.00,0.00,0.00
ENSG00000271964,3.00,3.00,6.00,2.00
ENSG00000271966,8.00,11.00,8.00,2.00
ENSG00000271967,2.00,0.00,0.00,1.00
ENSG00000271968,0.00,0.00,0.00,0.00
ENSG00000271969,0.00,0.00,0.00,0.00
ENSG00000271970,0.00,1.01,0.00,0.00
ENSG00000271971,35.00,36.00,9.00,31.00
ENSG00000271973,1.00,0.00,0.00,0.00
ENSG00000271974,0.00,0.00,0.00,0.00
ENSG00000271976,37.00,34.00,17.00,35.00
ENSG00000271977,1.00,0.00,0.00,0.00
ENSG00000271978,11.00,11.00,5.00,8.00
ENSG00000271980,0.00,2.16,0.00,0.00
ENSG00000271981,0.00,0.00,0.00,0.00
ENSG00000271982,0.00,0.00,0.00,0.00
ENSG00000271983,0.00,0.00,0.00,0.00
ENSG00000271984,0.00,1.56,0.00,0.00
ENSG00000271985,0.00,0.00,0.00,0.00
ENSG00000271986,0.00,0.00,0.00,0.00
ENSG00000271989,6.44,1.26,3.27,9.00
ENSG00000271991,0.00,1.00,0.00,1.00
ENSG00000271992,2.00,0.00,2.95,1.57
ENSG00000271993,3.00,3.00,0.00,8.00
ENSG00000271996,1.86,1.00,0.00,0.00
ENSG00000271997,18.00,37.00,36.00,19.00
ENSG00000271998,0.00,3.00,0.00,0.00
ENSG00000272002,2.00,2.00,0.00,2.00
ENSG00000272004,0.00,0.00,0.00,3.26
ENSG00000272006,0.00,0.00,0.00,0.00
ENSG00000272008,27.00,48.00,20.00,21.00
ENSG00000272009,6.00,14.00,2.00,3.00
ENSG00000272010,1.00,2.00,4.00,3.00
ENSG00000272015,0.00,0.00,0.00,0.00
ENSG00000272017,0.00,0.00,1.17,1.31
ENSG00000272020,0.00,0.00,0.00,0.00
ENSG00000272021,0.00,1.78,0.00,0.00
ENSG00000272023,0.00,1.00,0.00,0.00
ENSG00000272024,0.00,0.00,0.00,2.00
ENSG00000272025,0.00,0.00,0.00,0.00
ENSG00000272027,1.45,1.61,1.00,0.00
ENSG00000272028,0.00,0.00,0.00,0.00
ENSG00000272030,60.14,75.55,60.73,33.85
ENSG00000272031,21.50,34.00,7.00,7.00
ENSG00000272033,0.00,8.00,6.00,2.00
ENSG00000272034,0.00,0.00,0.00,0.00
ENSG00000272036,0.00,0.00,0.00,0.00
ENSG00000272037,10.02,25.04,14.00,12.00
ENSG00000272040,6.00,3.05,5.00,6.00
ENSG00000272043,1.00,2.00,3.00,1.00
ENSG00000272045,0.00,0.00,0.00,0.00
ENSG00000272046,0.00,0.00,0.00,0.00
ENSG00000272047,188.93,216.47,134.00,111.00
ENSG00000272049,3.00,4.00,6.00,4.00
ENSG00000272050,0.00,0.00,0.00,0.00
ENSG00000272051,0.00,0.00,0.00,0.00
ENSG00000272053,0.00,0.00,0.00,0.00
ENSG00000272054,32.97,43.91,37.99,37.41
ENSG00000272055,0.04,0.21,0.00,0.00
ENSG00000272056,4.47,1.11,8.45,0.00
ENSG00000272057,3.00,2.00,0.00,0.00
ENSG00000272058,0.00,0.00,0.00,0.00
ENSG00000272068,3.00,3.00,0.00,0.00
ENSG00000272070,33.00,32.00,30.00,23.00
ENSG00000272071,0.00,1.00,0.00,0.00
ENSG00000272072,4.00,10.00,4.00,6.00
ENSG00000272075,0.00,0.00,0.00,0.00
ENSG00000272076,0.00,0.00,0.00,3.00
ENSG00000272077,10.00,26.00,18.00,4.00
ENSG00000272078,4.44,16.91,0.00,1.10
ENSG00000272079,4.00,3.98,0.00,0.00
ENSG00000272080,0.00,0.00,0.00,0.00
ENSG00000272081,0.00,0.00,0.00,0.00
ENSG00000272082,0.00,0.00,0.00,0.00
ENSG00000272084,12.96,16.11,7.38,3.13
ENSG00000272085,2.00,6.00,0.00,1.00
ENSG00000272086,7.00,7.00,9.00,16.00
ENSG00000272087,4.00,5.00,15.00,7.00
ENSG00000272088,0.00,0.00,0.00,0.00
ENSG00000272092,8.00,13.00,4.00,3.00
ENSG00000272094,6.74,4.00,3.00,1.26
ENSG00000272096,0.00,0.00,0.00,0.00
ENSG00000272097,11.00,18.00,2.00,7.00
ENSG00000272100,0.00,7.14,1.23,0.00
ENSG00000272102,0.00,2.00,0.00,7.00
ENSG00000272103,0.00,0.00,0.00,0.00
ENSG00000272104,0.00,0.26,0.71,0.81
ENSG00000272106,45.05,56.46,25.00,24.00
ENSG00000272108,0.00,0.00,0.00,0.00
ENSG00000272109,1.00,1.00,0.00,5.00
ENSG00000272112,5.00,10.00,1.00,1.00
ENSG00000272113,0.00,0.00,0.00,0.00
ENSG00000272114,2.71,6.92,0.00,4.48
ENSG00000272115,2.00,3.00,2.00,0.00
ENSG00000272121,0.00,0.00,0.00,0.00
ENSG00000272123,0.00,0.00,0.00,0.00
ENSG00000272128,1.00,1.00,0.00,0.00
ENSG00000272129,7.00,6.00,4.00,6.00
ENSG00000272130,0.00,0.00,0.00,0.00
ENSG00000272134,0.00,0.00,0.00,0.00
ENSG00000272135,0.00,0.00,0.00,0.00
ENSG00000272137,0.00,0.00,0.00,0.00
ENSG00000272138,0.00,0.00,0.00,0.00
ENSG00000272139,0.00,0.00,0.00,0.00
ENSG00000272140,47.90,64.15,40.99,48.47
ENSG00000272141,0.00,0.00,0.00,0.00
ENSG00000272142,10.00,24.00,2.00,11.00
ENSG00000272143,0.00,0.00,0.00,0.00
ENSG00000272144,15.00,10.00,4.00,20.00
ENSG00000272145,57.40,75.32,50.77,40.77
ENSG00000272146,0.00,1.25,0.00,5.00
ENSG00000272148,7.00,1.00,2.00,6.00
ENSG00000272149,0.00,0.00,0.00,0.00
ENSG00000272150,18.68,26.70,16.67,13.01
ENSG00000272153,19.19,21.35,13.00,5.00
ENSG00000272154,0.00,0.00,0.00,0.00
ENSG00000272155,3.00,2.00,0.00,2.00
ENSG00000272156,1.00,4.00,0.00,1.00
ENSG00000272157,0.00,0.00,0.00,0.00
ENSG00000272158,0.00,1.00,1.00,0.00
ENSG00000272159,8.12,10.10,12.60,14.35
ENSG00000272160,0.00,0.00,0.00,0.00
ENSG00000272161,1.00,1.00,0.00,0.00
ENSG00000272162,0.00,1.71,0.00,0.00
ENSG00000272163,0.00,0.00,0.00,0.00
ENSG00000272164,0.00,0.00,0.00,0.00
ENSG00000272166,0.00,0.00,0.00,0.00
ENSG00000272167,0.00,0.00,0.00,0.00
ENSG00000272168,33.25,32.18,33.00,45.00
ENSG00000272170,1.06,3.26,0.00,0.00
ENSG00000272172,1.00,0.00,0.00,0.00
ENSG00000272173,8.77,16.48,11.06,13.18
ENSG00000272174,0.00,0.00,0.00,0.00
ENSG00000272175,0.00,0.00,0.00,4.00
ENSG00000272177,0.00,0.00,0.00,0.00
ENSG00000272180,1.00,0.00,0.00,0.00
ENSG00000272181,2.00,1.00,0.00,3.00
ENSG00000272182,12.79,13.54,1.01,9.02
ENSG00000272183,9.00,7.00,3.00,3.00
ENSG00000272186,3.00,3.00,0.00,9.00
ENSG00000272189,0.00,1.00,0.00,0.00
ENSG00000272192,2.00,0.00,1.00,0.00
ENSG00000272195,13.94,20.16,14.52,9.00
ENSG00000272196,38.65,39.85,0.00,17.00
ENSG00000272197,0.00,0.00,0.00,0.00
ENSG00000272202,0.00,0.00,0.00,0.00
ENSG00000272203,0.00,0.00,0.00,0.00
ENSG00000272205,7.00,8.00,1.00,1.00
ENSG00000272209,0.00,0.00,0.00,2.00
ENSG00000272211,19.09,18.55,1.00,6.55
ENSG00000272213,0.00,0.00,0.00,0.00
ENSG00000272215,0.00,0.00,0.00,0.00
ENSG00000272217,13.00,15.00,2.00,2.00
ENSG00000272218,0.00,0.00,0.00,0.00
ENSG00000272219,4.00,6.00,3.00,8.00
ENSG00000272220,0.37,0.54,0.00,0.00
ENSG00000272221,56.00,35.00,37.00,40.00
ENSG00000272223,7.77,2.42,0.00,0.00
ENSG00000272226,0.00,0.00,0.00,0.00
ENSG00000272230,0.00,0.00,0.00,0.00
ENSG00000272232,0.00,0.00,0.00,0.00
ENSG00000272234,0.00,0.00,0.00,0.00
ENSG00000272235,0.00,0.00,0.00,0.00
ENSG00000272236,1.00,2.00,0.00,0.00
